id,0-mean,0-std,1-mean,1-std,2-mean,2-std,3-mean,3-std,4-mean,4-std,5-mean,5-std,6-mean,6-std,7-mean,7-std,8-mean,8-std,9-mean,9-std,10-mean,10-std,11-mean,11-std,Genero
02gdUiSCcHDbTtqkPDHOs5,0.4735762617201208,0.6538882378657318,0.47071846319261623,0.6441998796007717,0.4383573661080748,0.6952047262329455,0.36855233900567935,0.4938968533871441,0.5541030579384675,0.7745558566384743,0.32565697349234923,0.5346888345471894,0.2993714036718304,0.6158527628785389,0.3401424572649713,0.6644801751413285,0.5171478469716639,0.7394620108806798,0.48313333469252107,0.7948192029271113,0.254923962960183,0.4008503373166662,0.3287099296904616,0.6223892407738816,world-music
032rrZGB7Dr0YAcdgG31vV,0.8058237043316864,0.6479910077446263,0.7082945815477357,0.5779205775957232,0.5024917362513811,0.5551952349278265,0.3174609403824656,0.3647925711505919,0.35056444110985086,0.40629811904688945,0.25623713085292865,0.2957420409742627,0.46326112117289947,0.6825580558842715,0.2792256015590236,0.3299726963812206,0.2325920888680285,0.24857660108554425,0.17808708102564078,0.25664554564330166,0.16683357961152365,0.1724814710988401,0.5248300974371114,0.7634795517085192,classical
0380J5YBxBw1xtGdtC3wdE,0.13465777736172962,0.35533480562604436,0.18275474389969573,0.48634990213945173,0.5734844310651952,0.8475545507211327,0.08694933651310274,0.2876753069450094,0.11683787874245806,0.5035318358542983,0.0501000013433618,0.16478375880385737,0.1829002586398647,0.5596119221182744,0.08701194188658498,0.2643699098299184,0.10606771089104618,0.23707004204017268,0.4296963641216329,0.8943280720532515,0.19276414153299143,0.4365804647035969,0.5568647533908615,0.9684922688282278,world-music
03EuhmMsEHVFI9ytainStU,0.5473696029427012,0.903010087570191,0.24555081656705008,0.5233652062472502,0.23269862923501486,0.5776642698392157,0.2529981659270749,0.6516191755483814,0.2183717417952289,0.44074820013702126,0.2616487251611732,0.7004905073828839,0.21063347371302163,0.4588626839085832,0.38218312100077517,0.7180593728997592,0.41474579967745007,0.7358193807701576,0.2560703753872027,0.5292245837442286,0.43244383145187737,0.796448496630627,0.3549517643948533,0.6608893491707061,drum-and-bass
03HHqgSu89fgu6RFco0pit,0.5586868905143885,0.8153712651024824,0.3885864218995137,0.6066159610235952,0.38284582838108666,0.6753192673162536,0.24646899598026945,0.4219778365179132,0.4810869349320706,0.7387453199249256,0.3523187167610031,0.650036598219087,0.30142792923297795,0.45279506434674843,0.48740791287035484,0.7169562516652962,0.30704711751404573,0.5666055082630643,0.3585232084298139,0.7395171084345676,0.32455919066204464,0.6425540912933855,0.48691660886010346,0.7765219090636252,drum-and-bass
03UxJIHLIeqlbCNv5bWNr7,0.5416636817853295,0.8460891769456722,0.25331700753946645,0.4368404041935322,0.31793653326164056,0.6526434228844533,0.251357115006206,0.5262484482546401,0.17408935907277207,0.4082694638208943,0.26556165071909843,0.7038698613987344,0.24268650314087073,0.5611853423157006,0.5299158675453954,0.8332952973521414,0.3560065336002982,0.5658594281958217,0.1648465034223086,0.4152932557112863,0.1998999476907754,0.48139089624731324,0.36698652415721356,0.6374982467885169,world-music
03pULHXZB4klVSLJsHh7h4,0.5249952319265341,0.6846584445819686,0.46179024613181047,0.7113948572447018,0.35328832772333374,0.5666135268849435,0.38777541978048424,0.6034195257384513,0.3687568889637069,0.5357261053496072,0.6691812049501125,0.7781287807209253,0.5276925754665851,0.624597038127281,0.521008263217525,0.6342500278814452,0.5742096110544044,0.8084373878064536,0.41121373782352755,0.6929829566601461,0.4229970995030478,0.6316541351219951,0.29991158884631824,0.5870250139507909,drum-and-bass
03y0FwuuWSr0ReguaS0UBk,0.5335554129371876,0.7248452861304508,0.4259283836681016,0.628484139338774,0.49157312040208373,0.7275119328662815,0.24641001514240735,0.42357804806021015,0.3874497779331474,0.5955863022391857,0.26242986322196193,0.4564359741722777,0.43730719435070664,0.6511951637919786,0.4869950886069354,0.7334421189237339,0.3669360335273029,0.5591014261695476,0.388736070561501,0.6606289791560919,0.3619612227550349,0.5308770537811194,0.5690267065804165,0.7807074578335639,drum-and-bass
0488kXJ1YnLMrrM1ssJnev,0.6015794350657507,0.7568793030486863,0.4046844577894803,0.5607846941615723,0.334174823728186,0.6445344238170252,0.2024186731893652,0.4175889268005539,0.28297904876877156,0.5970371945191191,0.3765889491363953,0.741547339918867,0.2254768938022248,0.44939806040923047,0.3557424424574019,0.7519197517958509,0.2642797905982446,0.4952883551931341,0.27153728985456355,0.633832408825234,0.3465776834853206,0.6651291048264988,0.30303548486011844,0.5946810266805793,jazz
048AbE9LVZn2qc4mKxoEO9,0.27398955715823103,0.5441600574645029,0.4807425709261638,0.7775437304616349,0.20346649569339292,0.3938520577787827,0.39207410556043,0.7017616016345319,0.2351280434040225,0.503142784042944,0.24145158682020187,0.4209815685309239,0.4322151267368042,0.7444981982316943,0.3196232670822492,0.5877895740949202,0.614847394173788,0.8436340974851353,0.23068994399540463,0.522114647576992,0.3553190866504396,0.5588269030480825,0.29241541336324706,0.6383783208103323,drum-and-bass
04S6nmwnbd0fjiXYjDuj7q,0.22347293427681023,0.5631361110201469,0.22621852776700352,0.6191401694190238,0.11860269541956227,0.33231512704776067,0.4494384058025047,0.8922501576366558,0.20478823231332946,0.5817054951943035,0.30161636272728554,0.7820146911673715,0.16771361250949496,0.5592201686317404,0.23228294498804017,0.6735580648278832,0.4766442235357257,0.9009620725189238,0.1819815839871607,0.6292707387398252,0.4283905406375129,0.822197194031021,0.16740744787510117,0.6139565479018094,world-music
04UBITnrDyrwGU1dB2tW9B,0.35661270636756137,0.7915860092816923,0.1964610203477888,0.5346381746255384,0.2440883852283748,0.7083719257021135,0.09404084450057873,0.32840064956658793,0.23465191963595278,0.43271997021941777,0.13193906157990348,0.34758046680776594,0.2013276216085919,0.5712782348141372,0.3114101510250294,0.7449375626143002,0.39481310935618236,0.6442585026207788,0.7526165772466517,0.7767530340353731,0.3357397824659183,0.4335636363178965,0.13760549278000636,0.3190855299485533,ambient
04ZbcIONrJTCECTaYrheNB,0.5120135487760507,0.6955389131678591,0.6183471295803259,0.7761906976427528,0.21253784279300278,0.536811967009436,0.2442828952030901,0.5836931898499068,0.5085728951210925,0.7520260543253838,0.25711833077546964,0.6010814788329287,0.39328811752562687,0.7006553413590997,0.25019438282492334,0.6124341690890105,0.4002360590092765,0.6789148225959498,0.39895004172712006,0.7970073977252812,0.22932640241280536,0.565597378090498,0.3924039698232338,0.7675311360416126,ambient
04cuyaLUTKspSKLyfcrCc1,0.4204838314871471,0.653995903189652,0.24131608814713423,0.4040009502626361,0.26855615458635673,0.4605563325923509,0.18333045885570784,0.2935146414608521,0.3933085933699918,0.47865743860996135,0.47163662498975933,0.6059157911314499,0.3440859322380939,0.6038748115782675,0.5222503621969325,0.6664544594022237,0.5888890770536304,0.7393766966351016,0.8407422611607455,0.6050539276253575,0.45289423373308774,0.45419850486215174,0.3622102893788104,0.7406227321357614,ambient
04ohpWQHENREA5pmiIvrNB,0.16721787789931356,0.37749385638986344,0.5005938032020225,0.9275373139656002,0.09765039762469152,0.22621761020106085,0.16256938436518684,0.4216444292129659,0.2974591739585448,0.5861933116762149,0.05786676718402141,0.08524242584118043,0.1806571378202749,0.4765449160595533,0.09439593166116393,0.22052454072945996,0.4498715474115709,0.686992008540862,0.18027399592928736,0.6664256432356662,0.13332140860079122,0.39189315923066337,0.609401642343915,0.9371675379653348,ambient
04v8wTT6Mfq4S5ykdLeLL5,0.6186584174604034,0.6739064706299973,0.47307889987250357,0.6716494048247417,0.4020452446160221,0.5959195735942244,0.2238814847078494,0.33733338659413625,0.45605376403073755,0.5963583079888296,0.32440269859495485,0.47692619861816793,0.368632316725504,0.5167458949524446,0.4254167836426638,0.5808678917873402,0.4866887884614819,0.5991672261349786,0.44557496707322664,0.6957680245923513,0.4488194870783156,0.5224329545245334,0.6849505223633545,0.731659174881989,world-music
05CF4ATpqROLTQVYABNZ3W,0.5186130144114587,0.8572385164894758,0.4650565531279834,0.8427366728993607,0.14783864228129323,0.4010918932804376,0.17574475159782607,0.5647604282659453,0.21907732741015346,0.49649786110415906,0.28748621793468443,0.6060075048166707,0.147089485320092,0.39806398939480686,0.23244117840558623,0.5457949479402824,0.3278957098224401,0.7467419877366757,0.39168365141057043,0.7536225217516581,0.6374150435564298,0.9331257710547197,0.17962656620401876,0.4323481697197633,world-music
05LNBtMuc26HSAHh7C6iG8,0.5261742305595687,0.7302201538087877,0.5453123435948186,0.6926886024668408,0.4356444638831146,0.6593347987397629,0.4346088900517371,0.710893945940804,0.37729049990481167,0.6116641717670905,0.2988520582190032,0.5946621962167917,0.2686900399773669,0.5123423315464348,0.3503828558445711,0.6633426737358884,0.3215090909149499,0.5454479670494738,0.2853876139873177,0.566296170535239,0.2985935620313872,0.489841727765039,0.3204739919778215,0.5264808902993521,jazz
05iURKvut2OWEzPHQUhDT5,0.23589390811437363,0.5042601317169049,0.5236659703528357,0.8132799273158184,0.15100752989284866,0.30943982140474025,0.3011796985903836,0.6763345931852662,0.3378827277869435,0.7344276929455895,0.13187719457674707,0.3722590869925844,0.19746163981294584,0.586053860052464,0.14082244803215954,0.3868322693096246,0.4667059499567155,0.8030033813135766,0.21967012131853259,0.6807169805525869,0.1344494595914417,0.3967085312745703,0.21338550436751674,0.6025736382183586,classical
05uVtMfM6JhPHCpdhjeR7m,0.5197085119376256,0.8782080159121429,0.5877285924144696,0.8055369066132005,0.22544406263004224,0.538440631476637,0.2950054278891037,0.6893634006580495,0.13211621538207396,0.36271977868014416,0.1942085824455361,0.5078935508519881,0.27498074358233415,0.680695091128625,0.19601139863007133,0.5300200580631822,0.31249438623062264,0.6965407573931676,0.15517055517054476,0.38940010497099603,0.4001060263817901,0.6712651219578043,0.21034344062063406,0.48079127985614845,drum-and-bass
05wWHy7q9ScbIvLMDZtTn8,0.04872739367059312,0.20775953527892033,0.2553745298785253,0.5896436158545,0.16451734535722445,0.5212002886534697,0.08121596096326675,0.3398103629422581,0.12024726750765867,0.2910686637631203,0.06539846094106862,0.15243871060378134,0.4341825332584786,0.8797282932550511,0.17457893193130047,0.48288748425488426,0.3894394352545145,0.8458739220825758,0.6303753440065206,0.7930288503300184,0.13135893429046944,0.28384594770072225,0.10158735097292501,0.40664814616746514,world-music
066Rnw6DL1NfUOLiwuMXuc,0.3308236244116588,0.6837417978240717,0.3986388613336144,0.7049620571099563,0.34847031209443885,0.6619697303707969,0.22234708887600155,0.49929163465878884,0.44910412875771144,0.7302985392004473,0.3150802492200525,0.633078214406323,0.4435370310974557,0.7372779916912987,0.4296887390206737,0.8257112206814118,0.41252725240380816,0.6361499769214388,0.4266130219857386,0.7495505652643362,0.298846329371538,0.5315747401837759,0.37462264133521517,0.7891972955707178,drum-and-bass
06C0LO0Qjo9JkQuHwy080z,0.4040286254605351,0.525771361988442,0.7242541920870751,0.8438610049413028,0.34993917654651374,0.5498480446492428,0.501457180757912,0.8474442400436087,0.25485676291692905,0.5022819570485485,0.3311282405084839,0.726040124031421,0.1089799820277129,0.3121797952394033,0.08994857882939315,0.3139387021074067,0.10335864063187883,0.2682025886683855,0.0739483655597248,0.265376622590074,0.1759477958940794,0.37287848810165525,0.22987618102756913,0.7217127777702833,ambient
06y8DoxhcukGlIChYmRWQ8,0.4531265525779212,0.6556149792577924,0.3400379282926175,0.6083033033640283,0.34833594978366184,0.6130632985295434,0.3192929725159482,0.5961296644787369,0.4023593912704679,0.6544398471515994,0.49851555676629056,0.7558219133266002,0.27163515443998393,0.48885339237846137,0.3107396331077517,0.5622176816241055,0.3502023283738728,0.6070839357512559,0.34356204405530466,0.6633072014691643,0.38551491753239153,0.6188614699957146,0.3295826899296074,0.5601110805080781,classical
075JCikBUbvcACqkRc2SEH,0.6712600524743476,0.7389312332353682,0.221605479147906,0.48826459011775214,0.35208317001696177,0.6957891630014242,0.13427621142309334,0.2989739147294934,0.36031557875041964,0.6938309968659494,0.43018876029856445,0.8096081324860662,0.11980115026901043,0.2873117098489965,0.3626922775485557,0.588852133717714,0.17100231011393285,0.4350695785361387,0.394932973100424,0.6774834974343279,0.302703494255754,0.7188380359215493,0.22505777254197062,0.5274081439954934,ambient
07jrvCmNfEglvbjxPZ3GIv,0.3244327321940097,0.7355744407563208,0.2940196465714031,0.6505793444073957,0.37781595627814646,0.7712194389981882,0.16953150636410216,0.49964678881537833,0.2753992657188631,0.6777516821502159,0.14010593965244758,0.384478741543206,0.20425222568107687,0.5103230422403151,0.4099826936926884,0.7966172735800814,0.21878917474178022,0.5071475584502737,0.21929698362610175,0.6167759343988549,0.2743858667542817,0.6499413398186669,0.29581439876275367,0.6712365865261766,jazz
07nAIz8dFcRLCQZWduT8Da,0.5734831843218791,0.6607610409192859,0.4679561255347093,0.592493129548568,0.43391857381180016,0.6188538268789255,0.37536886458908075,0.5962264102668988,0.3881276339675222,0.6158555903208938,0.38029427172595254,0.6463066664337144,0.3210308739271492,0.5314591357647416,0.406137197720293,0.7086261456927235,0.4172466153653629,0.5281804471546078,0.4778895341696106,0.6681680466598617,0.6600698581217737,0.612196980629499,0.468578339813988,0.5368222726504852,jazz
07zDU6jmVdOoWUqloXPlK5,0.5702048883897146,0.6679011602028351,0.4761025558135178,0.6364665227360579,0.37963138515365513,0.6193932015352877,0.3736022624739188,0.5819073389186792,0.5832689117198905,0.7655896462473413,0.36098755525043724,0.5826164044862754,0.2766043860577526,0.4587995229600452,0.4141885770648297,0.6457328115086189,0.4863655635841927,0.669757055911783,0.36987507424831034,0.7108291136538808,0.33069230678083567,0.528936408486909,0.46495481752581624,0.7203113020080611,world-music
08fsjbOK2ruSfbBTcmEZHZ,0.3155063162351466,0.7267824438295248,0.2934173188171593,0.658545602610827,0.195688838321777,0.5053116613401026,0.1299767421642237,0.33646032443656426,0.324917228074161,0.6957033162193396,0.23589843176652994,0.5100465217136577,0.3792022519552942,0.842788941589708,0.2655961192385043,0.6301573578440269,0.2747309266783881,0.6124146538193074,0.35521758929006364,0.8047875375809325,0.3139563999212127,0.6746173245166751,0.38942713733156314,0.8820789599485641,world-music
08mNpIgvFDORGhekbe0n7A,0.49119270180812646,0.5646875573514581,0.6386432237042543,0.6553268550469683,0.35662426813515913,0.515455212085681,0.5148511525825761,0.6904078594290607,0.4899516055545526,0.6384482672634311,0.39089250801048914,0.5776293831253284,0.25765427386075573,0.43626401801705844,0.34573055430539584,0.5131712432960067,0.5134203773571683,0.7141433584306824,0.2216995223581377,0.39917577135804183,0.3831180293629574,0.591036453689772,0.24749922131988608,0.3417216197990337,jazz
08rTZ8jNknn8VBS3v2o8pT,0.396170891869297,0.7535142390518146,0.2767157448797729,0.5943215400523578,0.3414616594593469,0.7038207479342655,0.2585309736563327,0.622021201479479,0.20815608415973916,0.5323263037024717,0.2002608427583773,0.6363670016587785,0.19304558267391092,0.5055252668398187,0.3957997275984267,0.822869076212452,0.3210823611110204,0.6962439440212449,0.16024967639766724,0.46789826916018784,0.20797915488641744,0.5468421199713434,0.2862341543706677,0.6125641689255162,jazz
08uCcOdR1GlqYcFF9C78qE,0.38928272905126815,0.7101522485974983,0.37412348069417173,0.8147161284014802,0.11169073116588431,0.3130524045104958,0.13905870913471816,0.3900060365284416,0.4042246194700905,0.8067567955525186,0.07994103697970883,0.19715067345904647,0.18329277931638924,0.3356590065952272,0.18096004922886766,0.4055960344241377,0.5420217584002014,0.8316352354473271,0.44863037517632287,0.8968366077665096,0.44500448534936426,0.6753272882239867,0.42770970583774864,0.8409154600241037,drum-and-bass
090bRxSmHfZK0HO0ZjYHfO,0.5401870956902111,0.7182985307526295,0.6038000277626174,0.6863797488878419,0.17549220365050716,0.311448664754156,0.2791479672169272,0.549045347426157,0.14026020869919276,0.295171003302969,0.1624337760125378,0.2928048802904839,0.44664991616793864,0.6796300997623482,0.17926488561667617,0.3777331787177818,0.3987303852593024,0.6674082448663355,0.15602015260950705,0.40951734930212047,0.41853838439555013,0.6553128890968158,0.6462541614187249,0.825193544464981,ambient
094P9Go47bQKJ5Do15lt69,0.48183389428296375,0.7603707418493705,0.2956371240960623,0.5374899118375587,0.3132206472019726,0.6303490703498579,0.3045839651544359,0.6711053114306395,0.2071620928981859,0.4556018509774954,0.26736624816305743,0.6514971702840994,0.20823241248714103,0.4516254656638311,0.35275073297719106,0.7167255552214864,0.3769238316620232,0.6412458582186286,0.2935391419798908,0.6290373789176261,0.5396111708320083,0.7828952013089197,0.39385510402524465,0.6467930863134765,jazz
09JSmxCUJrjBE0dVXurHT2,0.29603613888127844,0.6511259667029166,0.3475895208688381,0.7682612195732837,0.20189492491296587,0.5533404134785984,0.2460775528177097,0.6979694189561586,0.1387456399347146,0.4051038659715675,0.3246943057525623,0.8014780202956101,0.20341406131063383,0.6379216582336301,0.18874464269348076,0.5352535105774961,0.3433610340897802,0.7810233875740232,0.19560165876105207,0.5689282598600803,0.31402479226726054,0.7569143879131132,0.13913588684135078,0.44953445518245483,jazz
09e4GqqAgTqDXSiMOUQOoz,0.26654896790287697,0.5370266577891685,0.4650991993698828,0.6210351227159185,0.4654783820380552,0.7455189739103569,0.3649299107672284,0.7135064111061488,0.350371462608213,0.6260934653921411,0.3325455001677652,0.4532488589397153,0.5642214453672836,0.8372818778979099,0.14742822575474346,0.3156434078436125,0.14715417784885543,0.2847701487524664,0.17285621734806556,0.39304538091509195,0.22895350253543703,0.4399841799318889,0.36362540005746025,0.7342838968436414,ambient
09g0zyFNWV9Upz4A9Ey9qM,0.5312317733580453,0.6550309313044436,0.3584531979042042,0.4295851199043239,0.4204802112540539,0.5689385697851904,0.4045151535535341,0.5811189753014612,0.5102435784354994,0.6372524933028892,0.4427167956151661,0.6305994758728252,0.349455685158323,0.4812403722267936,0.37382307060471537,0.5102543985637769,0.3956776395159319,0.4960080138842714,0.633321723278745,0.6979349077015378,0.5212791449234213,0.49533658341620845,0.41323569219267675,0.6211042766323999,jazz
09oBwhrXdwv0Xw2MkBBDPD,0.6029792976030515,0.6745512539633611,0.6741439796866765,0.6778167880079565,0.3775159399700809,0.6268847515768025,0.23970644041718664,0.5289146234623547,0.2942842216105551,0.6094985057304793,0.23270846786008428,0.5218324348669632,0.2695535882887933,0.5740065091183111,0.2100576144775519,0.43893699621134324,0.31627379203470535,0.5400602288152544,0.3405074956555091,0.6488563757419965,0.3107396705381333,0.5451635155301823,0.3617201836864736,0.7211468100763229,jazz
09tpUc2aKL43haVl13dwGv,0.5807796454584683,0.6649879475699946,0.461839902343471,0.555234160565637,0.4495330208425836,0.530929761997605,0.5023338389856449,0.6559401732875241,0.42105512649373933,0.5625023662854721,0.6054915931979135,0.6743726243735013,0.3769421339209861,0.4624927587474499,0.4891194852814666,0.7050342921075394,0.44740069731690313,0.5238802799770649,0.4268030225539468,0.5532084474697861,0.533557913274276,0.5129155357696146,0.3963561081474902,0.4776297564734009,jazz
0ADAFZE0bYIuaIyPNFl3LE,0.19692311676328014,0.49349885375609387,0.39158366809456113,0.700053469646168,0.3003489514397894,0.6108931387753629,0.3622224957468313,0.82184011080766,0.0845954054141128,0.22823914859245847,0.20015744044132747,0.5455620131615264,0.356223866489582,0.7712237705275984,0.13299079635477706,0.39455759750722846,0.32524739912670536,0.7512288231890648,0.13365262632942712,0.3977640432904541,0.43914009180346947,0.8159279647015091,0.18343428196230532,0.5103291969948045,jazz
0AGqXceSxxjhEBTcldpaP8,0.470158437412763,0.820485685927647,0.3783546068801389,0.5840580044736515,0.4476389655314272,0.816756815225311,0.3807923949535121,0.7678638341210262,0.18833176376784186,0.35578795935930135,0.2266086373991318,0.5898262352610063,0.126655122299324,0.3019209167019694,0.18070403444539182,0.3579801448944673,0.26140903044357916,0.6751583512432492,0.23893477273729866,0.5043212420708398,0.4071206534595858,0.7680080135967855,0.27351538449248264,0.5189177683119628,ambient
0AV6qRaNajFNakSCOrXOkT,0.6571875795810567,0.7958733112830476,0.44844438600365116,0.6073223692841502,0.33289050695366534,0.6192276499841057,0.2662693086633814,0.5650319527642569,0.21173145731351525,0.41095246688427706,0.36256138454815545,0.7180155925566016,0.24991271641876697,0.51586347956659,0.19038008262604947,0.4130060104693592,0.23973138388611087,0.5504327323650199,0.4054737409297293,0.8045711161505749,0.40862925144556034,0.6186917887743202,0.2631927888083288,0.5631671414754057,classical
0AoZvVKE5TXYf81MQcn4S6,0.4594661951570701,0.7386848543482926,0.3636789449967188,0.6074430202430016,0.33136431093145696,0.5657848034675164,0.2840288610221668,0.5585323240186495,0.309416526235613,0.5820610652241465,0.3578826802695818,0.6645578068860626,0.33448035649383906,0.637046691516754,0.36750828669167634,0.6506291020645769,0.42695246788484476,0.6694809855983901,0.34622548217443544,0.6370271757957776,0.31856117637403714,0.5628232244265198,0.33590276430794824,0.6463816547061049,classical
0B709QI6CXXJr9T7B4IQ60,0.19948686645843228,0.6653835845989493,0.13736401621905445,0.6055663749360026,0.027457831782830778,0.22394084630675665,0.11136938258884468,0.4795270359670339,0.7027467898909119,0.8255920205017734,0.04912304069507227,0.22705100326927452,0.2576381403065774,0.6292483606318194,0.19483189742815787,0.6544126873132864,0.28184207438328424,0.7695317510714949,0.035730356406961816,0.25351154362397993,0.018934608812491434,0.25295121009565835,0.5300378813548922,0.8328852735829351,world-music
0B7lr4FxyKG7rDZSvT8fUo,0.3645141203893796,0.540676048940317,0.39282270783270634,0.5344575440810796,0.426408898961338,0.5827864105480075,0.3035113290465343,0.4189657275618652,0.5769996582493256,0.6939289227609428,0.3664368859158771,0.4927840766628509,0.37405463426823243,0.5287556593868203,0.3797958475637269,0.6820672853016237,0.4236725906259189,0.6051364175245445,0.47867205431820914,0.8207416369111011,0.33956027545602213,0.4356251728507555,0.5620816906278334,0.7737969243229134,world-music
