id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Genero
0TYaiwJB9eLNew2VYxF6i8,0.10742529184833507,0.5657276995305165,0.17752951401463027,0.6264093531873893,0.7152917505030181,0.18181818181818182,0.10376871450696956,0.7819873712196743,1.0,0.04224075416968817,0.22450735531363147,0.75,0.3696692323694612,jazz
1gHdnVaBNakuVxPY16Mx6a,0.5040136042441817,0.3744131455399061,0.1667085133949768,0.5923555140677412,1.2072434607645874e-06,0.4545454545454546,0.35157459989674755,0.6964661570843026,0.0,0.07142857142857142,0.4626020243543934,0.75,0.5340128978572913,jazz
70Va8NA2Ies98TNa1XuNbl,0.8092360016323775,0.5586854460093896,0.1352695492624514,0.43410532051172906,0.9124748490945673,0.7272727272727273,0.0862157976251936,0.5666112772792733,0.0,0.012146482958665696,0.36155160669686065,0.75,0.748283752860412,jazz
21WlpZiXLelHjdoMUhHfrm,0.8222882752048992,0.3450704225352113,0.06766052646403192,0.2087490322199397,0.9195171026156941,0.9090909090909092,0.0862157976251936,0.4713858424725822,0.0,0.023023930384336477,0.6699370227411239,0.75,0.445600166423965,jazz
14FkDSrkQPko4YMhx6dLI2,0.18573893328346427,0.6091549295774649,0.12675534954089313,0.42208631846950034,0.24547283702213277,0.0,0.2534847702632938,0.7429267752298658,1.0,0.06526468455402466,0.40687850288595967,0.75,0.5724984397753276,jazz
44MyZZa2SPW0BO9XcmlU9F,0.566262908974669,0.6572769953051644,0.11420133104785818,0.6183966851592367,0.019114688128772633,0.09090909090909091,0.2823954568921012,0.7320704553007642,1.0,0.019035532994923852,0.30796716100429006,0.75,0.862700228832952,jazz
354gNwpjlW9QKsMPLWdMv5,0.9959839158238396,0.5727699530516432,0.05312401921730523,0.04368807083999804,0.8792756539235413,0.7272727272727273,0.11099638616417142,0.6625900077545142,1.0,0.026831036983321246,0.315764629963791,0.5,0.33326399001456214,jazz
6f6OQJv9qjqyJq9NHin45n,0.625500150573036,0.48474178403755863,0.13936851677490486,0.15566510653342935,0.18812877263581487,0.18181818181818182,0.08828084667010842,0.6153317824304863,1.0,0.029912980420594634,0.422999247140928,0.75,0.040981901393800715,jazz
5bV5aNKjf4YelnJQHJ5PEI,0.7881515597075351,0.5598591549295775,0.04277781801501654,0.27885987746627416,0.0,0.9090909090909092,0.0862157976251936,0.6855212141353716,1.0,0.12545322697606962,0.48768537660878813,0.75,0.5402537965467028,jazz
58FidACtoULbcXLmT7hvU8,0.9327305900493121,0.14906103286384975,0.059956302358706935,0.23579178681495447,2.0221327967806836e-06,0.0,0.07857511615900878,0.7075218788080203,0.0,0.0215736040609137,0.7614691507032658,0.75,0.07125026003744539,jazz
4PqiyUZuSwlssWRQPRkrFh,0.9327305900493121,0.3673708920187793,0.22210151050594304,0.10358276435043805,0.9134808853118711,0.0,0.12958182756840478,0.525024925224327,1.0,0.02356780275562001,0.18730058197201271,0.5,0.11899313501144165,jazz
3CDHydgW0ssTh59f0jy1y3,0.701805749920085,0.6138497652582159,0.0939326267674207,0.2988915475366554,0.0038832997987927565,0.9090909090909092,0.06401652039235932,0.704087736789631,1.0,0.0063451776649746175,0.27279191214254134,0.75,0.3582275847722072,jazz
4fKbuhnNdYd9L0NTKECcJ5,0.9548190530181947,0.48474178403755863,0.08436702799707074,0.24380445484310695,0.051207243460764586,0.9090909090909092,0.09344346928239546,0.6912817104242827,0.0,0.01831036983321247,0.3631170755607604,0.75,0.2542126066153526,jazz
0DTK1wka31c9Iam2OywdKg,0.9357426531814326,0.823943661971831,0.046077271593314185,0.417078400951905,0.800804828973843,0.4545454545454546,0.1801755291688178,0.7630663564860972,1.0,0.05928208846990572,0.2948757782531279,0.75,0.8699812773039317,jazz
2zSyp2dLQOoRjC4xUP6I7M,0.2048153331202265,0.4964788732394366,0.24745097092457127,0.5983650150888554,0.017907444668008046,0.09090909090909091,0.2183789364997419,0.728636313282375,1.0,0.26939811457577956,0.30790741028429386,0.75,0.8034116912835448,jazz
2hspCATOKb9llyIeMik89G,0.03373014721579041,0.591549295774648,0.10429773947192647,0.6474426067612896,0.8772635814889336,0.0,0.05740836344863191,0.8027251578597541,1.0,0.05891950688905004,0.6587158375258422,0.75,0.9531932598294154,jazz
08mNpIgvFDORGhekbe0n7A,0.9929718526917193,0.778169014084507,0.06386213112511366,0.3329453866563036,0.7464788732394365,0.09090909090909091,0.42901393908105323,0.6775672981056828,1.0,0.04695431472081217,0.3122393374840166,0.75,0.9282296650717704,jazz
6JWOLYMYthEM6uXO5xlW6k,0.7620470125624921,0.3615023474178404,0.18202200172215383,0.3369517206703799,0.4175050301810865,1.0,0.07578729994837377,0.7138141132159077,0.0,0.020304568527918773,0.3754018235919742,0.75,0.12627418348242145,jazz
2yUwuEwgS6WyIf2YanF8Ax,0.9899597895595988,0.6138497652582159,0.06950580623355304,0.023656400769616764,0.07826961770623742,0.0,0.09137842023748065,0.5696244599534728,1.0,0.07976794778825236,0.4919874284485128,0.75,0.1647597254004577,jazz
0rsmlyJFeb3qiGxmD3jjEw,0.7459826758578502,0.75,0.09012900058746368,0.7285708705463337,0.054024144869215286,0.6363636363636364,0.06711409395973156,0.8390827517447657,1.0,0.019216823785351708,0.4583477730906657,0.75,0.981277303931766,jazz
4G3EKvGtqcUSZqPQIWJFxd,0.9086340849923493,0.426056338028169,0.08415216114209378,0.07974507696668431,0.8621730382293762,0.6363636363636364,0.12028910686628809,0.5098925445884568,1.0,0.030094271211022483,0.44609290041945,0.5,0.03588516746411484,jazz
3qQIq27L2KkSMH99rrNl2N,0.9829316422513181,0.426056338028169,0.10436211905394205,0.118606516903224,0.9154929577464789,0.18181818181818182,0.08322147651006712,0.5123518333887227,0.0,0.04006526468455403,0.25540445262365413,0.5,0.1772415227792802,jazz
7ysmJhXFQtiBQlk6EZ6sks,0.9497989477979941,0.5258215962441315,0.09924394228370473,0.15866985704398653,0.01277665995975855,0.6363636363636364,0.19979349509550853,0.7438573169380747,0.0,0.018491660623640313,0.07171878921140995,0.75,0.18348242146869148,jazz
7hK9jnESeCfc5fIHH76jKh,0.753010823166131,0.505868544600939,0.039065127994656494,0.2968883805296173,0.5382293762575453,0.0,0.11409395973154364,0.6138916583582585,1.0,0.015772298767222616,0.10550782136924752,0.75,0.5537757437070938,jazz
1pjATX7sbd6Y4jMVqIvzHk,0.8714853063628649,0.2359154929577465,0.11944303614108787,0.13863818697360528,0.0014989939637826961,0.18181818181818182,0.0841507485802788,0.6931871053506147,1.0,0.015047135605511235,0.18291487912429344,0.75,0.12419388391928438,jazz
2PzI5zpqHHEbb1czdNUXSm,0.14256602838973917,0.5187793427230047,0.39014308362102956,0.4471259060574769,0.3058350100603621,0.7272727272727273,0.2163138874548271,0.7384070012185664,1.0,0.030456852791878167,0.4604450233625314,0.75,0.39255252756396924,jazz
0PEgaatOV2ivOoBuIRWhgU,0.8714853063628649,0.5105633802816902,0.12974658587029125,0.3880324793498521,0.1720321931589537,0.6363636363636364,0.09963861641713992,0.692699678741553,0.0,0.01831036983321247,0.33947969073027323,0.75,0.6245059288537549,jazz
1UhJzLDFPPUXqC1bmNIlc0,0.9548190530181947,0.6467136150234741,0.07328287583592863,0.20774744871642067,0.0,0.4545454545454546,0.11615900877645845,0.7308075772681952,1.0,0.0148658448150834,0.14052174328700662,0.75,0.22820886207613894,jazz
50k2js6trDCX2iV0KsIBGx,0.9809236001632378,0.3615023474178404,0.15005029654844967,0.11460018288914775,0.0,0.4545454545454546,0.0841507485802788,0.6510468594217347,1.0,0.0340826686004351,0.12375569125607955,0.75,0.2490118577075099,jazz
6aQXP6ql5ko2Zipv3qIv1o,0.7600389704744118,0.642018779342723,0.16712939491240353,0.3950435638744856,0.0,0.9090909090909092,0.22250903458957152,0.6928769247812119,1.0,0.22226250906453954,0.22988492011328737,0.75,0.3499063865196589,jazz
4FbyGU4nbHHioKAoCpYRzH,0.9698793686787964,0.5293427230046949,0.12408359688724721,0.12361443442081932,0.7847082494969818,0.9090909090909092,0.10480123902942695,0.6266533732136923,1.0,0.04822335025380711,0.12774106427982462,0.5,0.35510713542750155,jazz
0bv5vUJCvXM9G0cbjeikyY,0.8313244646012602,0.7711267605633804,0.17484689730651926,0.36699922577595184,0.4014084507042253,0.4545454545454546,0.09654104284976768,0.7079649939071673,1.0,0.01704133430021755,0.35812191536908017,0.75,0.638027876014146,jazz
3cYHFvUYDVY9loQQ0LalJc,0.8182721910287386,0.6185446009389671,0.14289852973129574,0.38703089584633305,0.18309859154929575,0.6363636363636364,0.09654104284976768,0.7121524315941066,0.0,0.029550398839738937,0.393607867974809,0.75,0.44039941751612227,jazz
1jjC4VuQ3vVS8Qw19BMksE,0.8242963172929794,0.4800469483568075,0.05922116800656672,0.4411164050363625,0.9064386317907444,0.2727272727272727,0.5797625193598348,0.7517004541929766,1.0,0.03281363306744017,0.19381341045159595,0.75,0.5828999375910131,jazz
5AuLuhe6LXvVod82HxJtXO,0.9628512213705157,0.38262910798122063,0.1113955883891424,0.17269202609325346,0.9134808853118711,0.18181818181818182,0.09654104284976768,0.7275949927993796,1.0,0.013052936910804926,0.1826161255243125,0.5,0.05335968379446641,jazz
1eBwxDeN0OjfRGcFSE0YxY,0.8795174747151857,0.38497652582159625,0.0907027836121774,0.30990896607536517,0.9476861167002012,0.0,0.1120289106866288,0.5990916140467486,1.0,0.021211022480058003,0.34914735722565454,0.75,0.37278968171416677,jazz
6DH9qxj2GJi0lU2Y5FDHky,0.06364997432818592,0.41431924882629106,0.2525961066447776,0.7616231261624627,0.5352112676056338,0.4545454545454546,0.08353123386680435,0.8147335770466377,1.0,0.15881073241479335,0.6446206426787442,0.75,0.41439567297690866,jazz
6F9gHI5glK7oI9ebGYtcb5,0.6214840663968755,0.732394366197183,0.047069521901129056,0.3840261453357759,0.0,0.7272727272727273,0.3660299432111513,0.753118422510247,1.0,0.0435097897026831,0.6607234617177138,0.75,0.979197004368629,jazz
5Si2mbeT6nL3ysCIVsYu4R,0.4528085309981357,0.823943661971831,0.0675317673000008,0.638428355229618,5.3722334004024135e-06,0.4545454545454546,0.2638100154878678,0.7665448100144012,0.0,0.01794778825235678,0.6097740227769743,0.75,0.979197004368629,jazz
09JSmxCUJrjBE0dVXurHT2,0.9698793686787964,0.5669014084507042,0.09559563184536024,0.0666243330705846,0.783702213279678,0.09090909090909091,0.08518327310273618,0.5799490417635981,1.0,0.029550398839738937,0.21994240030592366,0.75,0.308300395256917,jazz
46QlGPMuZ1FHgrIjHLx8o9,0.4598366783064165,0.7664319248826291,0.06242405221184102,0.2988915475366554,1.3380281690140845e-05,0.7272727272727273,0.03737738771295819,0.7100476348731583,1.0,0.07142857142857142,0.3700421840083172,0.75,0.7129186602870813,jazz
7LHdSTKBYwB4GuiDwgsHri,0.9106421270804296,0.11150234741784036,0.10042410049652753,0.08775774499483684,0.003732394366197183,0.7272727272727273,0.09137842023748065,0.5252464827739005,0.0,0.018491660623640313,0.11078380994490983,0.75,0.10547118785105053,jazz
0SiMlVdkAPr1UPgr89t6Nc,0.4789130781431788,0.32511737089201875,0.1639184632593773,0.5192399183108495,0.914486921529175,0.18181818181818182,0.09447599380485287,0.8121635094715851,0.0,0.015409717186366925,0.7350533573929565,0.5,0.39255252756396924,jazz
0vwTHK0RI01avuLIrAHp8C,0.9417667794456731,0.6208920187793427,0.09513974393021254,0.13863818697360528,0.9356136820925554,0.36363636363636365,0.08724832214765102,0.49726376426276725,0.0,0.026649746192893398,0.4690670522579797,0.5,0.18452257125026,jazz
5RWzKLxXVzkJQ702yWfp1w,0.45883265726237643,0.5410798122065728,0.17873663117742208,0.15866985704398653,0.07283702213279677,0.4545454545454546,0.16159008776458442,0.6239946826188102,0.0,0.06635242929659173,0.098343710041706,0.75,0.3447056376118161,jazz
0hY1lriPizkVAlt4XXx1pG,0.8604410748784236,0.6772300469483569,0.25159822312353636,0.6684758603351899,0.920523138832998,0.4545454545454546,0.2410944759938049,0.7635980946050736,1.0,0.05348078317621466,0.5375055269415996,0.75,0.6494695236114001,jazz
2nWHzbBWBOePUvAImQv2So,0.03182250723211418,0.9636150234741785,0.11128815496165392,0.9519239918310849,0.5472837022132797,0.6363636363636364,0.04429530201342283,0.8802924559654369,1.0,0.08266860043509791,0.3821178045195444,0.75,0.6109839816933639,jazz
1GAJG25Z6KsqrSw6Bm3u7y,0.9779115370311176,0.6514084507042254,0.11708231734305466,0.010235181822461312,0.00306841046277666,0.09090909090909091,0.2823954568921012,0.4585576603522765,1.0,0.06653372008701958,0.28234605226992987,0.75,0.4247971707925941,jazz
5Jafpcu72SIeaOVk4Gboa2,0.9979919579119199,0.4577464788732395,0.09815472023047891,0.4391132380293244,0.9285714285714285,0.6363636363636364,0.1120289106866288,0.7301650603744322,0.0,0.12218999274836839,0.21510259198623344,0.5,0.21156646557104222,jazz
58ylMBq2yqYdHyevarkNWa,0.9106421270804296,0.5481220657276996,0.11002752227131166,0.22176961776568757,0.0012474849094567403,0.2727272727272727,0.03706763035622096,0.7941065691813448,1.0,0.020304568527918773,0.4381400795879589,0.75,0.3176617432910339,jazz
6AAxndfN25URaM9zQJfWbU,0.9708833897228367,0.6068075117370891,0.04867901145151816,0.07704080150718286,0.5432595573440644,0.7272727272727273,0.09344346928239546,0.5994461061260662,1.0,0.044960116026105876,0.47526320192158306,0.75,0.523611400041606,jazz
3MYojP082i6SdgmUxZWgMu,0.8253003383370195,0.4718309859154929,0.246190338234229,0.18671419514252033,0.3843058350100603,0.09090909090909091,0.08828084667010842,0.6535726154868726,1.0,0.043328498912255264,0.5716769637074126,0.75,0.2490118577075099,jazz
23aDP04QX8MAHA99FLaPtN,0.4136517102805711,0.48122065727699537,0.10097696015708618,0.3159184670964795,0.0003531187122736418,0.8181818181818182,0.07795560144553433,0.7253129500387725,0.0,0.011421319796954314,0.20094764641913937,0.75,0.24173080923653006,jazz
79fXdfpOPGaXO1gfdq2onl,0.9819276212072778,0.5281690140845071,0.05362577758463904,0.06722528317269602,2.7565392354124743e-05,0.18181818181818182,0.11719153329891586,0.6877811011410213,0.0,0.031182015953589548,0.3466199017698162,1.0,0.34886623673809025,jazz
5wRlH3diPDfn9jv91hxkUy,0.9337346110933523,0.3274647887323944,0.10700691275761892,0.32793746913870825,0.7364185110663983,0.6363636363636364,0.09550851832731028,0.6603301207488644,0.0,0.02755620014503264,0.816344211947754,0.5,0.21052631578947367,jazz
4hHbeIIKO5Y5uLyIEbY9Gn,0.8483928223499422,0.6068075117370891,0.06057313922889356,0.3379533041738989,0.0,0.5454545454545454,0.15126484254001035,0.7407333554890883,1.0,0.0337200870195794,0.11726676306449485,0.75,0.49240690659454955,jazz
2YQD4iZibMN2lwy7OfAaDe,0.17871078597518347,0.5880281690140845,0.09986077915389135,0.7896674642609967,0.012977867203219315,0.0,0.8007227671657203,0.6893098482330784,1.0,0.3727338651196519,0.5111315591352876,0.75,0.5828999375910131,jazz
4Tq2fWpX1nLCkMSOPkYb1Y,0.8303204435572201,0.653755868544601,0.21229971914407347,0.23278703630439726,0.19919517102615694,0.4545454545454546,0.11512648425400106,0.5726154868727151,0.0,0.060551124002900664,0.47127782889783815,0.75,0.445600166423965,jazz
7dQKp25fu61q8xqxPBm17O,0.8022078543240968,0.5892018779342723,0.0660562677546816,0.12862235193841465,2.0623742454728367e-06,0.6363636363636364,0.09550851832731028,0.5609837155201063,0.0,0.08031182015953589,0.45407559661093916,0.75,0.34054503848554196,jazz
7DUGRxCf9NFJffb5Eei8Ar,0.9166662533446701,0.5117370892018779,0.16054939925802533,0.041584745482608,0.17404426559356137,0.18181818181818182,0.061125451729478586,0.5924005760496289,1.0,0.020485859318346622,0.3267886378030855,0.75,0.15851882671104636,jazz
0wvbb2MxlokwqSvbeoOOHv,0.9969879368678797,0.5328638497652582,0.011660751792568987,0.0015314211768806486,0.987927565392354,0.2727272727272727,0.0975735673722251,0.4430486318821314,0.0,0.31109499637418425,0.3618921858008389,1.0,0.2448512585812357,jazz
4USi5QgbTjY3n7hy4WU6E1,0.676705223819082,0.5035211267605634,0.16116623612821196,0.6193982686627558,0.8963782696177061,0.4545454545454546,0.09034589571502323,0.7968317270410988,0.0,0.010152284263959387,0.49082826448058686,0.75,0.4788849594341585,jazz
2h0pv8wU8UakPCzmcZSuXE,0.9989959789559599,0.32159624413145543,0.06343803062858613,0.13863818697360528,0.9044265593561368,0.8181818181818182,0.08208569953536397,0.4673534950703445,1.0,0.02284263959390863,0.46762705990607173,1.0,0.30726024547534847,jazz
6cjjUuY51c5SwTABCVPSYH,0.532126193477305,0.6572769953051644,0.03820686769191151,0.4972050812334301,0.006659959758551308,0.4545454545454546,0.06009292720702117,0.6796720948266312,1.0,0.04296591733139957,0.34990619136960593,0.75,0.8210942375702102,jazz
0IffIW3eyCx9aZ36IqOu5o,0.9889557685155588,0.33215962441314556,0.14714235130328418,0.08325061922900105,0.7655935613682091,0.2727272727272727,0.07847186370676304,0.7253129500387725,1.0,0.0337200870195794,0.5455658990690837,0.5,0.10339088828791346,jazz
3HYvS1Dizyfr0b4Xz75hs3,0.7309223601972483,0.7018779342723005,0.029091523623282878,0.39003564635689025,0.0,0.2727272727272727,0.21734641197728446,0.7480669103799711,1.0,0.07287889775199421,0.28173061985396913,0.75,0.6879550655294362,jazz
4flLgpI2uqoxGPMIq36Im8,0.7841354755313745,0.437793427230047,0.29734514698663317,0.4090657329237524,0.2967806841046277,0.7272727272727273,0.17811048012390296,0.668904397917359,1.0,0.11820159535895577,0.44437805475555964,0.75,0.21884751404202205,jazz
3AeIbfjydFf46N27feEFri,0.9759034949430372,0.31924882629107976,0.07947417976388788,0.031168277046009742,0.9446680080482898,0.4545454545454546,0.13267940113577698,0.5161183117314723,0.0,0.03752719361856417,0.17006249925311595,0.75,0.25733305596005823,jazz
4CZfPaDW5madfScpZl0nDU,0.9939758737357594,0.5293427230046949,0.050476408906915175,0.14965560551231497,0.9044265593561368,0.4545454545454546,0.12958182756840478,0.5309626675528968,1.0,0.033357505438723706,0.7527276203678255,0.5,0.24173080923653006,jazz
0ADAFZE0bYIuaIyPNFl3LE,0.9929718526917193,0.45305164319248825,0.049789559241286634,0.07063066708466084,0.8993963782696177,0.09090909090909091,0.08518327310273618,0.5464273845131272,1.0,0.04568527918781726,0.7626462398871907,0.75,0.5995423340961098,jazz
4zxd4tiXPlWMqoJltbVTbE,0.9156622323006302,0.5023474178403756,0.09496270007966973,0.1436461044912006,0.0001146881287726358,0.9090909090909092,0.08053691275167786,0.7086518223108451,1.0,0.023205221174764326,0.2315997657771775,0.75,0.23548991054711882,jazz
70fy8xF2Oyr49yTi2MvHc7,0.3132496058765593,0.7406103286384976,0.07790211084554532,0.37501189380410427,8.923541247484908e-05,0.7272727272727273,0.1698502839442437,0.7866622355156752,1.0,0.06562726613488035,0.3747027401680189,0.75,0.738922404826295,jazz
0Qqep9abOtBxR7TAt59MDF,0.5301181513892248,0.49882629107981225,0.10281700908556851,0.6915122809161284,0.8169014084507042,0.9090909090909092,0.13371192565823442,0.7371219674310401,0.0,0.029187817258883253,0.36477814557665417,0.5,0.5423340961098398,jazz
53E4C9Ok06r1uGd6kOFkAs,0.532126193477305,0.5551643192488264,0.2817117726113163,0.1736936095967725,0.4758551307847082,0.09090909090909091,0.10789881259679919,0.5533842915697351,1.0,0.035170413343002166,0.4920173038085109,0.75,0.276055752028292,jazz
6TkNbkFSdxJXm0AoHAgGDd,0.753010823166131,0.7464788732394366,0.057187980332037695,0.2578266238923739,0.053722334004024146,0.4545454545454546,0.25967991739803825,0.668904397917359,0.0,0.01613488034807832,0.1378150356711798,0.75,0.6193051799459122,jazz
5MjAGtm2ihbBK9G30ZN3Ju,0.9216863585648708,0.5774647887323943,0.05598609401028464,0.16868569207917716,0.0,0.8181818181818182,0.1450696954052659,0.6951589675418189,0.0,0.09880348078317622,0.1908198993797875,0.75,0.354066985645933,jazz
1gAwmiCi0007bdxKCwR7TK,0.455820594130256,0.8262910798122065,0.08800447438095008,0.5903523470607029,0.009386317907444668,0.9090909090909092,0.07651006711409397,0.7651489974520881,1.0,0.03897751994198695,0.6612671932696788,0.75,0.9105471187851051,jazz
3l2pObHGPzGmgRWDlAbUJN,0.49196535171570027,0.6983568075117371,0.12186813452113662,0.5152335842967732,0.14084507042253522,0.6363636363636364,0.9741868869385649,0.559632214467708,1.0,0.1715010877447426,0.5713483347474335,0.75,0.6505096733929686,jazz
2x91iJc0UkFcjRMEZ2CoWB,0.7058218340962454,0.681924882629108,0.21641478155203078,0.1857126116390013,0.0010362173038229376,0.7272727272727273,0.10273618998451214,0.6420294671540931,1.0,0.020485859318346622,0.48392108124902905,0.75,0.4976076555023924,jazz
6DjOS2PYRPQ8amyhSpdErX,0.9839356632953581,0.539906103286385,0.04201049387186854,0.43110057000117186,0.8611670020120723,0.7272727272727273,0.07847186370676304,0.7814777888556552,1.0,0.057469180565627276,0.9301275080364719,0.75,0.9074266694403994,jazz
3qPQxLOF4cAi7rvHUn4cqE,0.9367466742254725,0.6138497652582159,0.05958088892107868,0.47016232663841534,0.7474849094567404,0.8181818181818182,0.08208569953536397,0.7980946050736678,0.0,0.2621464829586657,0.9261003095087295,0.75,0.7472436030788433,jazz
2VNuGy6fugKMyujKri5Elm,0.8473888013059022,0.23356807511737088,0.10296186314510353,0.15666669003694841,0.193158953722334,0.4545454545454546,0.10480123902942695,0.6,1.0,0.0195794053662074,0.20442513832291676,0.5,0.13043478260869565,jazz
6BGu9IJlUza0h7YrTWElnD,0.8293164225131799,0.5997652582159624,0.06334146125556281,0.12161126741378118,0.001368209255533199,0.0,0.05885389778007227,0.7591004763487315,1.0,0.08484408992023204,0.1397748592870544,0.75,0.3176617432910339,jazz
64hIGVT0pT44TP0PGGZ2aU,0.8072279595442974,0.4295774647887324,0.05775009455751109,0.3970467308815237,0.8108651911468812,0.0,0.15126484254001035,0.6637421070122964,1.0,0.03861493836113125,0.22762634289743183,0.5,0.5454545454545455,jazz
